News,State
ربع مليون نازح بسبب الاشتباكات في مدينة ود مدني جنوب العاصمة السودانية,1
"خبراء يحذرون من ""صدمة"" جديدة للتجارة العالمية بعد تهديدات الحوثيين للملاحة في البحر الأحمر",1
ما التحديات التي تواجه السيسي بعد فوزه بفترة رئاسية ثالثة؟,1
"""إسرائيل تحاول محو ذاكرتنا"" - في الغارديان",1
دون اتصالات وإنترنت، كيف يكافح الصحفيون في غزة لإيصال الصورة للعالم؟,1
 كيف أصبحت الكوفية رمزا وطنيا للفلسطينيين؟,1
شركات الملاحة الكبرى تبتعد عن البحر الأحمر بسبب هجمات الحوثيين,1
كوريا الشمالية تطلق أطول صاروخ عقب اجتماع بين كوريا الجنوبية والولايات المتحدة,1
عائلات أمريكية من أصول فلسطينية تروي معاناتها مع تفشي الكراهية بعد حرب غزة,1
"""الدعوة إلى الهدنة أمر سهل، لكن التفاصيل ستكون الجزء الصعب"" - صحيفة التايمز",1
"التغير المناخي: هل تتغير الفرص بحلول ""عيد ميلاد أبيض"" حول العالم؟",1
الولادة في زمن الحرب: قابلات يجرين عمليات على الأرض,1
"وزير الخارجية البريطاني يؤيد ""وقفا مستداما لإطلاق النار"" في غزة",1
تفجير لوكربي: هل هو أعظم رواية بوليسية؟,1
رئيس وزراء المجر فيكتور أوربان: هل يبتز رجل واحد الاتحاد الأوروبي؟,1
هل ستنجح جولة المفاوضات التي تستضيفها العاصمة الإثيوبية بشأن ملء سد النهضة؟,1
هل يؤدي تزايد الدعم الشعبي لحماس في الضفة الغربية إلى اندلاع انتفاضة جديدة؟,1
خان يونس .. من فندق مملوكي إلى مأوى للاجئين والنازحين,1
كيف تعتقل إسرائيل مئات الفلسطينيين دون اتهامات؟,1
 حرب غزة: ما هو محور فيلادلفيا على الحدود المصرية، وما خصوصيته الأمنية؟,1
شركة شحن عملاقة توقف رحلاتها عبر البحر الأحمر بسبب الصواريخ والمُسيرات التي تُطلق من اليمن ,1
فلسطينيون بريطانيون يطالبون بنظام تأشيرة لأقاربهم المحاصرين في غزة أسوة بالأوكرانيين,1
"""نتنياهو على استعداد للاستهانة بأي محاولة أمريكية لكبح جماح إسرائيل"" - الغارديان",1
هل يدفع بايدن فاتورة دعمه المطلق لإسرائيل من رصيده الانتخابي؟,1
بي بي سي تكشف كيف تروج مقاطع فيديو على تيك توك لحملات دعائية روسية؟ ,1
" حرب غزة: بي بي سي تتحدث مع أحد الطلاب المصابين في حادث ""كراهية"" في فيرمونت ",1
هل يمكن للدية أن تنقذ ممرضة هندية من حكم بالإعدام في اليمن؟,1
تمويل حماس: ماذا نعرف عن مصادر أموال الحركة؟,1
هل يمكن لإسرائيل أن تكسب الحرب وتخسر السلام؟ -  الجيروزاليم بوست,1
قاضية تأمر بوقف النظر مؤقتا في قضية تدخل ترامب في الانتخابات,1
 حرب غزة: كيف يعيش مصابون بالتوحد في المخيمات؟,1
 حرب غزة: كيف تبدو حياة النازحين في مخيمات رفح؟ ,1
"طبيب يصف لبي بي سي الوضع الصحي في غزة بأنه ""كارثي"" في ظل نقص الأدوية وتفشي الأمراض",1
"عثمان خواجة ""يتحدى"" قرار مجلس الكريكيت الدولي بشأن رسالة لغزة",1
 مؤتمر المناخ 2023: طفلة ناشطة  تقتحم منصة مسرح وتطالب بوقف الوقود الأحفوري,1
 حرب غزة: ما الذي يعيق إجلاء الجزائريين في غزة؟,1
" حرب غزة: أطفال يدخلون المستشفيات باسم ""مجهول""",1
"مؤسسة ""آرتشي ويل""، المملوكة للأمير هاري وزوجته ميغان تتبرع بـ 1.2 مليون دولار لمؤسسات خيرية ",1
ما هو تأثير توقف المساعدات الأمريكية لكييف على الحرب الأوكرانية؟,1
"هل أصبح حل الدولتين لإنهاء الصراع الإسرائيلي الفلسطيني ""سراباً""؟ - الفايننشال تايمز",1
ماذا نعرف عن قصف جماعة الحوثي اليمنية ناقلة نفط نرويجية تقول إنها متجهة إلى إسرائيل؟  ,1
خمسة أعمال سينمائية حديثة تروي حياة الفلسطينيين,1
ما الجمرة الخبيثة، وإلى أي مدى هي قاتلة؟,1
 حرب غزة: الأونروا تحذر من دفع الفلسطينيين باتجاه الحدود المصرية,1
ميانمار تتفوق على أفغانستان في إنتاج الأفيون,1
" حرب غزة: ما هو القرار رقم 377 ""متحدون من أجل السلام"" في الجمعية العامة للأمم المتحدة؟",1
هل ستقرر المحكمة العليا الأمريكية محاكمة الرئيس السابق ترامب؟,1
مسؤول أوكراني يقول لبي بي سي إن الهجوم المضاد على القوات الروسية لم يلب الطموحات,1
هل يجب أن نخشى وباء جديدا قادما من الصين؟,1
 حرب غزة: كيف بدت الاستجابة لدعوات الإضراب الشامل في الضفة الغربية؟,1
 حرب غزة: لماذا يتجه رعاة بقر أمريكيون إلى إسرائيل؟,1
