News,State
"حدد ريتشارد هيوز المدير الرياضي الجديد لنادي ليفربول، مهامه داخل قلعة الريدز بعد تولي المسؤولية بشكل رسمي أمس الأربعاء، بالتعاون مع المدير الرئيس التنفيذي مايكل إدواردز.

",1
كشفت تقارير صحفية أن جماهير إسبانيا قد تواجه أزمة كبيرة بعد قضايا الفساد داخل الاتحاد الإسباني لكرة القدم خاصة بعد مداهمة الشرطة لمقره,1
كشفت تقارير صحفية أن أحد الشركات البريطانية قد فازت بصفقة تصميم ملعب الدار البيضاء الكبير استعدادا لاحتضان مباريات كأس العالم 2030,1
"قررت لجنة الإنضباط بالإتحاد الإسباني لكرة القدم، بشكل رسمي إيقاف تشافي هيرنانديز مدرب برشلونة مباراتين بعد طرده أمام أتلتيكو مدريد في قمة الجولة الـ 29 من الدوري الإسباني والتي إنتهت بفوز البارسا 3-0.

",1
حقق منتخب الأردن فوزًا كبيرًا على نظيره باكستان بنتيجة 3-0 في المباراة التي جمعتهما ظهر اليوم الخميس، بتصفيات المونديال. ,1
خسر منتخب لبنان أمام نظيره منتخب أستراليا بنتيجة 2 - 0 في المباراة التي جمعتهما ضمن منافسات المجموعة التاسعة بالتصفيات الآسيوية المؤهلة لنهائيات كأس العالم 2026.,1
كشفت تقارير صحفية أن بطولة كأس عاصمة مصر التى تستضيفها القاهرة خلال الفترة من 22 إلى 26 مارس الجارى فرصة جيدة لمنتخب تونس لاستعادة توازنه,1
"كشفت تقارير صحفية عن اتخاذ الاتحاد الدولي لكرة القدم "" فيفا "" بإيقاف قيد أندية الشباب والفتح السعودي لـ 3 فترات مقبلة. ",1
"دخل الدولي المغربي يوسف النصيري مهاجم إشبيلية، في دائرة اهتمام عدد من الأندية الأوروبية لضمه خلال فترة الانتقالات الصيفية المقبلة. 

",1
كشفت تقارير صحفية أن إدارة النصر السعودي فتحت قنوات اتصال مع مانويل بيليجريني تمهيدا لقيادة الفريق بداية من الموسم الجديد. ,1
تشهد ملاعب العالم اليوم الخميس 21-3-2024 على العديد من المباريات في مختلف المسابقات، يتصدرها لقاء السعودية وطاجيكستان في تصفيات كأس العالم 2026. ,1
"أعلن نادى سيمبا التنزانى طرح تذاكر مباراة الأهلى المقرر لها الجمعة 29 مارس ضمن مباريات ذهاب دور الثمانية لبطولة دوري أبطال أفريقيا.

",1
"يتصدر النجم النرويجى إيرلينج هالاند، مهاجم مانشستر سيتى الإنجليزى، قائمة أغلى اللاعبين فى العالم بعد التحديثات الأخيرة فى أسعار اللاعبين.

",1
يستضيف منتخب السعودية نظيره طاجيكستان، في التاسعة مساء اليوم الخميس، على ملعب الأول بارك في العاصمة الرياض ، بتصفيات المونديال. ,1
ترك العديد من نجوم كرة القدم في مختلف أنحاء العالم، سواء الناشطين في الملاعب حاليا أو المعتزلين، بصمة تهديفية لا تنسى في البطولات الكبرى التي شاركوا فيها.,1
يستضيف منتخب الإمارات نظيره منتخب اليمن، في الساعة الثامنة مساء اليوم الخميس، على استاد آل نهيان بنادي الوحدة، بتصفيات مونديال 2023. ,1
"قاد سالم الدوسري منتخب السعودية لفوز تاريخي على الأرجنتين بنتيجة 2-1 في الجولة الأولي لدور المجموعات ببطولة كأس العالم 2022 الماضية في قطر.

",1
بات فريق إنتر ميلان قريبًا من التتويج بلقب الدوري الإيطالي بعد مرور 29 جولة من عمر المسابقة المحلية، ومع تبقي 9 جولات فقط ، علي نهاية الكالتشيو,1
"يحل منتخب سوريا ضيفًا على ميانمار في الواحدة والنصف ظهر اليوم الخميس، على إستاد إستاد ثوفونا، ضمن منافسات الجولة الثالثة من الدور الثاني بتصفيات أسيا المؤهلة لكأس العالم 2026.

",1
تقام اليوم الخميس 21-3-2024 عدد من المباريات في مختلف المسابقات حول العالم، يتصدرها لقاء السعودية وطاجيكستان بتصفيات المونديال. ,1
أصدر نادي برشلونة بيانا رسميا، الأربعاء، بشأن حالة البرتغالي جواو كانسيلو، لاعب الفريق الذي غاب عن مباراة أتلتيكو مدريد الماضية.,1
أيدت محكمة برازيلية حكم سجن النجم السابق روبينيو، بالحبس 9 سنوات، على خلفية اتهامه في قضية الاغتصاب الجماعي لامرأة ألبانية تبلغ من العمر 22 عاما فى ملهى ليلي بميلانو، عام 2013. ,1
كشف الموقع الرسمي لبطولة أولمبياد باريس 2024 عن ملاعب وقيمة تذاكر مباريات منتخب مصر في البطولة بعد انتهاء قرعة المسابقة العالمية مساء الأربعاء بمشاركة 16 منتخبًا.,1
أعلن منتخب تونس عن وصول لاعبه إلياس سعد الى القاهرة مساء الأربعاء بعد التراجع عن إجراء جراحة في الفم كانت تهدد مشاركته في بطولة كأس عاصمة مصر التي تستضيفها.,1
تحددت مواعيد مباريات المنتخب الأولمبي، ضمن منافسات كرة القدم، في أولمبياد باريس 2024، بعد سحب القرعة مساء الأربعاء,1
سحبت مساء اليوم الأربعاء قرعة مجموعات منافسات كرة القدم للسيدات، في أولمبياد باريس 2024، والتى ستقام خلال الفترة من 24 يوليو حتى 11 أغسطس المقبل..,1
أعلن منتخب كرواتيا غياب نجمه إيفان بيريسيتش نجم توتنهام الإنجليزي والمعار لصفوف هايدوك سبليت الكرواتي، عن بطولة كأس عاصمة مصر بسبب عدم جاهزيته..,1
غادر إسماعيل بن ناصر، نجم فريق ميلان الإيطالي، معسكر منتخب الجزائر، بسبب معاناته من إصابة، ليتأكد غيابه عن مواجهتي منتخبي بوليفيا وجنوب أفريقيا الوديتين خلال فترة التوقف الدولية الحالية,1
أعرب دارين بازيلي المدير الفني لمنتخب نيوزيلندا عن سعادته بمواجهة منتخب مصر في افتتاح كأس عاصمة مصر الودية الدولية التي تجمع الفريقين الجمعة المقبل..,1
أسفرت قرعة أولمبياد باريس 2024 التي أقيمت مساء اليوم الأربعاء عن مجموعة متكافأة تجمع منتخبات بطل كأس أسيا، باراجواي، مالي، الكيان الصهيوني فى البطولة.,1
تواجد منتخبنا الوطني المصري الأولمبي، مع نظيره الإسباني، فى مجموعة واحدة، للمرة الثانية على التوالي فى مرحلة مجموعات الأولمبياد، بعد تواجدهم سويا,1
أسفرت قرعة أولمبياد باريس 2024 التي أقيمت مساء اليوم الأربعاء عن مواجهات نارية للمنتخب المغربي الشقيق بعد وقوعه ضمن منافسات المجموعة الثانية مع منتخبات الأرجنتين,1
أسفرت قرعة أولمبياد باريس 2024 التي أقيمت مساء اليوم الأربعاء عن مواجهات سهلة لأصحاب الأرض المنتخب الفرنسي بعد وقوع منتخبات أمريكا ونيوزيلندا.,1
أسفرت قرعة أولمبياد باريس 2024 التي أقيمت مساء اليوم الأربعاء عن مواجهات من العيار الثقيل أبرزها وقوع منتخب مصر في مجموعة متوازنة تقودها إسبانيا.,1
"أوقعت قرعة بطولة أولمبياد باريس 2024 منتخب مصر مع إسبانيا ووصيف بطولة كأس أسيا في الاحتفالية المقامة حاليًا بمشاركة 16 منتخبًا  بالعاصمة الفرنسية باريس.

",1
"تم تحذير تشيلسي ومانشستر سيتي الانجليزيان من إمكانية استبعادهما من الدوري الإنجليزي الممتاز إذا ثبتت إدانتهما بانتهاك قواعد اللعب المالي النظيف.

",1
كشف فيليب ديالو، رئيس الاتحاد الفرنسي لكرة القدم، عن مستقبل هيرفي رينارد، المدير الفني لمنتخب السيدات، والذي ينتهي عقده، مع نهاية منافسات أولمبياد باريس 2024,1
انطلقت قرعة بطولة أولمبياد باريس 2024 التي ستقام الصيف القادم بمشاركة 16 منتخبًا على رأسهم منتخب مصر الأولمبي بقيادة البرازيلي روجيرو ميكالي بالعاصمة الفرنسية.,1
شارك الأسطورة كريستيانو رونالدو لاعب فريق النصر السعودي جماهيره صورًا خلال قضائه عطلة قصيرة بعد استبعاده من معسكر منتخب البرتغال الحالي عبر حسابه الرسمي.,1
أعلن نادي بايرن ميونخ الألماني، اليوم الأربعاء، عن تعرض حارسه المخضرم مانويل نوير لإصابة عضلية، خلال تدريبات المنتخب ألمانيا، وتأكد غيابه عن مواجهتى فرنسا وهولندا الوديتين,1
" 7 مدربين مرشحين لتدريب منتخب إنجلترا في حالة رحيل ساوثجيت المدير الفني الحالي للاسود الثلاثة، في ظل ارتباط اسمه بتدريب مانشستر يونايتد الموسم المقبل خلفا للهولندي أريك تين هاج.

",1
"يتسلح منتخب كرواتيا بقيادة مدربه زلاتكو داليتش، بالعديد من النجوم في صفوفه خلال مشاركته في بطولة كأس عاصمة مصر الدولية الودية، التي تنظمها مصر خلال الشهر الجاري.

",1
"مطالبات فلسطينية لـ فيفا "" بمعاقبة الأندية والمنتخبات المنتمية للكيان الصهيوني رداً على الانتهاكات غير المسبوقة لحقوق الانسان التي يرتكبها الاحتلال الاسرائيلي في فلسطين وخاصة في غزّة"".

",1
تعد بطولة دوري أبطال أوروبا الأقوى فى العالم على الإطلاق، نظرا لأنها تضم أقوى أندية العالم، والتي تمتلك فى صفوفها أفضل اللاعبين,1
"نستعرض لكم طوال شهر رمضان المبارك تقريرًا يوميًا بعنوان ""مدفع الإفطار""، ونستعرض خلاله قصة أجمل الأهداف عبر تاريخ كرة القدم. ",1
"كشفت تقارير صحفية إسبانية عن رغبة نادي ريال مدريد في تجديد تعاقد أندري لونين حارس مرمي الفريق. 

",1
يعتلى نادي ريال مدريد رقم تاريخي بين أندية القارة العجوز بعدما حجز لنفسه صدارة ترتيب الفرق الأكثر تحقيقا للقب دوري أبطال أوروبا أعرق البطولات القارية حول العالم. ,1
"يدرس الفرنسي تييري هنري المدير الفني للمنتخب الفرنسي الأولمبي، ضم المهاجم كريم بنزيما لاعب اتحاد جدة السعودي لقائمة منتخب بلاده الاوليمبي التي ستشارك في اوليمبياد باريس 2024.
",1
"تقام اليوم قرعة منافسات نهائيات دورة الألعاب الأولمبية لكرة القدم للرجال باريس 2024، والتي يشارك بها المنتخب الوطني الاوليمبي بقيادة البرازيلي ميكالي> 
",1
"حدد الاتحاد الإيطالي لكرة القدم يوم الاثنين 22 إبريل المقبل موعدا لديربي الغضب بين كل من الإنتر وميلان في الجولة الـ 33 من الدوري الإيطالي.

",1
"أعلن نادي بايرن ميونخ الألماني، اليوم الأربعاء، أنه سيزور كوريا الجنوبية، موطن مدافعه كيم مين جاي، للمرة الأولى في نهاية الموسم.

",1
كشفت تقارير صحفية اليوم الأربعاء عن موعد الظهور الأول للنجم الفرنسي كيليان مبابي، بقميص ريال مدريد الإسباني خلال الفترة المقبلة. ,1
"عيّن نادى ليفربول، المحترف ضمن صفوفه الدولى المصري محمد صلاح، مدير الانتقالات السابق في بورنموث ريتشارد هيوز كمدير رياضي
",1
"قضت محكمة في برشلونة اليوم الأربعاء بالإفراج المشروط عن لاعب كرة القدم البرازيلي السابق داني ألفيس بكفالة قدرها مليون يورو. 
",1
"تحدث المدرب البرتغالى روى فيتوريا، المدير الفنى السابق لمنتخب مصر، عن علاقته بالنجم المصرى محمد صلاح.
",1
علق البرتغالى روى فيتوريا مدرب منتخب مصر السابق، على رحيله عن تدريب الفراعنة عقب وداع كأس أمم أفريقيا 2023 الماضية.,1
"أعلن نادى أرسنال الإنجليزى، بشكل رسمى، عن تجديد عقد نجمه اليابانى تكيهيرو تومياسو مدافع المدفعجية.
",1
"أعلن نادى ريال مدريد الإسبانى، اليوم الأربعاء، خضوع حارسه البلجيكى تيبو كورتوا لعملية جراحية ناجحة اليوم.
",1
"كشفت تقارير صحفية سعودية اليوم الأربعاء، أن جناح منتخب السعودية انضم إلى الأخضر قبل مواجهة نظيره منتخب طاجيكستان فى تصفيات المونديال. 
",1
سيظل البلجيكي تيبو كورتوا واحد من أعظم حراس ريال مدريد عبر التاريخ، لما قدمه مع الملكي منذ قدومه من تشيلسي في صيف 2018. ,1
"كشفت تقارير صحفية إسبانية، اليوم الأربعاء، عن رغبة أتلتيكو مدريد في التعاقد مع نجم برشلونة، في الموسم المقبل، حيث يسعى الروخى بلانكوس لتعزيز هجومه من خلال التعاقد مع أحد النجوم البارزين في البارسا.
",1
يشهد اليوم الأربعاء 20- 3 – 2024، إقامة بعض المباريات الودية والرسمية حول العالم، إذ يلتقي منتخب مصر الأولمبي مع نظيره الإماراتي,1
"حفلت ملاعب كرة القدم فى العالم بالعديد من المواجهات التى تخطت قيمتها حاجز المليار يورو كقيمة تسويقية للاعبين المشاركين فى المباراة بمختلف بطولات  الموسم الجارى
",1
يستعد عشاق كرة القدم لتوقف دولى جديد يتضمن مباريات ودية في كل قارات العالم، ويمتد لأكثر من 10 أيام، وتتضمن تلك الفترة كأس عاصمة مصر..,1
"ترك العديد من نجوم كرة القدم في مختلف أنحاء العالم، سواء الناشطين في الملاعب حاليا أو المعتزلين، بصمة تهديفية لا تنسى في البطولات الكبرى التي شاركوا فيها>
",1
"حققت الأندية الإنجليزية إنجازا قاريا جديدا هذا الموسم باعتبارها الأكثر تواجداً فى مرحلة ربع النهائي في بطولات أوروبا الثلاث دوري أبطال أوروبا واليوروبا ليج ودوري المؤتمر

",1
"يخوض ريال مدريد بقيادة مدربه كارلو أنشيلوتى، العديد من المواجهات الحاسمة فى الجولات المتبقية بمشواره نحو البحث عن التتويج بلقب الدوري الإسباني بالموسم الحالى 2023- 2024.
",1
"بات فريق إنتر ميلان قريبًا من التتويج بلقب الدوري الإيطالي بعد مرور 29 جولة من عمر المسابقة المحلية، ومع تبقي 9 جولات فقط ، علي نهاية الكالتشيو.

",1
"أصبح فريق باير ليفركوزن، بقيادة مدربه الإسباني تشابي ألونسو، قريباً من التتويج بلقب الدوري الألماني للموسم الجارى 2023 - 2024، بعدما ابتعد بصدارة الترتيب متفوقا على بايرن ميونخ.
",1
يشهد اليوم الأربعاء 20- 3 – 2024، إقامة بعض المباريات الودية والرسمية حول العالم، إذ يلتقي منتخب مصر الأولمبي مع نظيره الإماراتي,1
رجحت تقارير صحفية فرنسية رغبة النجم كريم بنزيما، مهاجم فريق اتحاد جدة السعودي، في تمثيل منتخب بلاده ببطولة أولمبياد باريس القادمة المقرر إقامتها الصيف القادم.,1
بدأ منتخب تونس تحضيراته للمشاركة في بطولة كأس عاصمة مصر المقرر إقامته في القاهرة بمشاركة 4 منتخبات هي الفراعنة، كرواتيا، نيوزيلاندا بخلاف نسور قرطاج بمران قوي أقيم مساء الثلاثاء..,1
تنطلق فى التاسعة من مساء اليوم الأربعاء بتوقيت القاهرة قرعة بطولة أولمبياد باريس 2024 التي ستقام الصيف القادم بمشاركة 16 منتخبًا على رأسهم منتخب مصر الأولمبي.,1
"يحرص المهاجم الدولي الألماني تيمو فيرنر، المعار من نادي آر بي لايبزيج، على الانضمام إلى فريقه الحالي توتنهام هوتسبير بشكل دائم بعد إنتهاء الإعارة.

",1
"أعلن الاتحاد الألماني لكرة القدم عن برنامج مباريات منتخب الماكينات قبل المشاركة في بطولة كأس الأمم الأوروبية ""يورو 2024"" التي ستقام الصيف القادم.",1
حث البرازيلي روجيرو ميكالي المدير الفني للمنتخب الأولمبي لاعبيه على الاستفادة من بطولة غرب آسيا تحت 23 عامًا، التي تستضيفها الأحساء، فى الفترة من 20 إلى 26 مارس,1
كشفت تقارير صحفية إسبانية أن نادي برشلونة يفكر جديا في التفاوض مع مدربه تشافي هيرنانديز، وإقناعه بالعدول عن قرار الرحيل في نهاية الموسم الجاري.,1
تنطلق منافسات الدور التمهيدي من بطولة تصفيات كأس أمم أفريقيا 2025 المقرر إقامتها في المغرب غدا الأربعاء بعد أكثر من شهر على ختام فعاليات النسخة الرابعة والثلاثين من كأس أمم أفريقيا في كوت ديفوار.,1
كشفت تقارير صحفية عالمية أن نادى لوس أنجلوس لوس جالاكسى يجرى محادثات متقدمة للتعاقد مع نجم ميلان، الدولي الفرنسي أوليفييه جيرو في صفقة انتقال مجانية هذا الصيف.,1
نشرت الشركة المتحدة للرياضة صورا من استعدادات منتخب نيوزيلندا لمواجهة قوية ضد المنتخب الوطني في مباراة ودية ضمن فترة التوقف الدولي الحالية علي استاد مصر بالعاصمة الإدارية الجديدة,1
اختير الدولي المصري محمد صلاح لاعب فريق ليفربول ضمن التشكيل المثالي في فانتازي الدوري الإنجليزي الممتاز في الموسم الحالي بعد مرور 29 جولة من المسابقة حتى الآن.,1
"كشفت دول المغرب مع البرتغال وإسبانيا اليوم عن شعار كأس العالم 2030 تحت شعار ""هيا بنا يلاه"".

",1
نشر الدولي المصري محمد صلاح لاعب فريق ليفربول الإنجليزي صورة لإبنتيه مكة وكيان عبر حسابه الرسمي على مواقع التواصل الإجتماعي المختلفة وهما يحتفلان بشهر رمضان.,1
تحدث ريتشارليسون نجم منتخب البرازيل عن اقترابه من ارتداء قميص السيليساو للمرة رقم 50 خلال الأجندة الدولية لشهر مارس حال مشاركته في مباراتي إنجلترا وإسبانيا.,1
"تحدث طبيب منتخب النرويج عن الإصابة التي تعرض لها ايرلينج هالاند مهاجم النرويج ومانشستر سيتي التي تعرض لها اليوم والتي تسببت في خروجه من مران المنتخب.

",1
يخوض فريق ريال مدريد الاسباني مباراة ودية غدا وأخرى الأسبوع المقبل ضد فريق الرديف وفريق الناشئين,1
تعد بطولة دوري أبطال أوروبا الأقوى فى العالم على الإطلاق، نظرا لأنها تضم أقوى أندية العالم، والتي تمتلك فى صفوفها أفضل اللاعبين، وتعد المباريات النهائية لدوري الأبطال أقوى المباريات كل عام,1
"نستعرض لكم طوال شهر رمضان المبارك تقريرا يوميا بعنوان ""مدفع الإفطار""، ونستعرض خلاله قصة أجمل الأهداف عبر تاريخ كرة القدم",1
"أصدرت لجنة الحكام التابعة لاتحاد الكرة الاسباني بيانا تساند فيه الحكم خوان مارتينيز مونويرا ضد ريال مدريد بعد الاتهامات التي وجهها النادي الاسباني للحكم علي خلفية احداث مباراة اوساسونا

",1
كشفت تقارير صحفية إيطالية عن اقتراب تشيرو إيموبيلي نجم هجوم لاتسيو من مغادرة نادى العاصمة الإيطالية خلال فترة الانتقالات الصيفية..,1
يظل المنتخب البرازيلي الاسم الأكثر مشاركة في تاريخ نهائيات كأس العالم عبر تاريخها منذ انطلاقها في بدايات القرن الماضي وحتى الآن رغم ابتعاده عن منصات التتويج.,1
كشفت تقارير صحفية إسبانية اليوم الثلاثاء عن جدول فريق ريال مدريد الإسباني في جولته التحضيرية بالولايات المتحدة الأمريكية استعدادا للموسم المقبل، والذي يتضمن مباراة كلاسيكو أمام غريمه التقليدي برشلونة.,1
"غادر إيرلينج هالاند مهاجم مانشستر سيتي تدريب منتخب النرويج الذي أقيم اليوم بعد تعرضه للإصابة، ولم يكمل المهاجم اللامع الحصة التدريبية.

",1
يستعد منتخب نيوزيلندا لمواجهة قوية ضد منتخب مصر  الوطني في مباراة ودية ضمن فترة التوقف الدولي الحالية علي استاد مصر بالعاصمة الإدارية الجديدة في الدورة الودية الرباعية التي تقام خلال الفترة بين 22 و26 مارس.,1
يفاضل المريخ السوداني بين الدوري الغاني والدوري الليبي لاختيار احدهما للمشاركة في منافساته تعويضا عن إيقاف الدوري السوداني بسبب الحرب، حيث تسعي فرق السودان التي تشارك في بطولات افريقيا ,1
سيتولى البرتغالي لويس بوا مورتي، تدريب منتخب غينيا بيساو، خلال الفترة المقبلة خلفا للمدير الفنى السابق باسيرو كاندي,1
أعلن نادي نانت الفرنسي، المحترف ضمن صفوفه المهاجم المصري مصطفى محمد، اليوم الثلاثاء، عودة مديره الفني السابق أنطوان كومبواري، لتدريب الفريق خلفا للمدير الفنى السابق جوسلين جورفينيك,1
"تشهد مباريات التوقف الدولي خلال شهر مارس ""فيفا داي""، إثارة ومتعة حيث تعود المنتخبات الوطنية إلى الظهور مجددا، مع انطلاق فترة التوقف الدولي.",1
أعلن المنتخب البلجيكي، اليوم الثلاثاء، عن غياب مهاجمه روميلو لوكاكو، لاعب فريق روما الإيطالي، عن المواجهة الودية أمام جمهورية أيرلندا، لعدم جاهزيته البدنية لخوض المباراة,1
يستعد المنتخب التونسي للمشاركة فى النسخة الأولى من بطولة كأس عاصمة مصر، بمشاركة منتخبات مصر، كرواتيا ونيوزيلندا، خلال الفترة من 22 حتى 26 من شهر مارس الحالي,1
"يتسلح منتخب كرواتيا بقيادة مدربه زلاتكو داليتش، بالعديد من النجوم في صفوفه خلال مشاركته في بطولة كأس عاصمة مصر الدولية الودية، التي تنظمها مصر خلال الشهر الجاري.

",1
يطارد منتخب نيوزيلندا رقما سلبيا قبل مواجهة منتخب مصر فى مباراة ودية ضمن فترة التوقف الدولى لشهر مارس الحالى.,1
أعلن النجم البلجيكي المعتزل حديثا إيدن هازارد، عودته من جديد إلى ناديه السابق تشيلسى الإنجليزى، من أجل خوض مباراة خيرية.,1
"كشفت تقارير صحفية إسبانية اليوم أن فلورنتينو بيريز، رئيس ريال مدريد، يرغب في خطف لاعب جديد من مانشستر يونايتد، في المستقبل القريب.
",1
كشفت تقارير صحفية أن نادى بايرن ميونخ الألمانى، منفتح على بيع نجمه جوشوا كيميتش، خلال سوق الانتقالات الصيفية المقبلة.,1
التحق إبراهيم دياز نجم ريال مدريد الإسبانى، رسميا، بصفوف منتخب المغرب، ليبدأ مسيرته الدولية بعد أيام من حسم اختياره.,1
"انضم النجم المصرى محمد صلاح، لاعب ليفربول الإنجليزي، لقائمة أفضل الهدافين من الدوريات الأوروبية الخمس الكبرى فى مختلف البطولات.
",1
"تشهد ملاعب العالم اليوم الثلاثاء 19- 3 - 2024 عددا من المباريات فى مختلف المسابقات، يتصدرها مباراة اتحاد الجزائر ضد وفاق سطيف فى الدوري الجزائري، فضلا عن مواجهة الخور ضد الدحيل فى كأس قطر.

",1
"يتربع النجم الفرنسى كيليان مبابى، مهاجم باريس سان جيرمان، على صدارة قائمة الهدافين التاريخيين لنادى العاصمة الفرنسية، بعد مسيرته الحافلة بالألقاب والإنجازات.
",1
ترك العديد من نجوم كرة القدم فى مختلف أنحاء العالم، سواء الناشطين فى الملاعب حاليا أو المعتزلين، بصمة تهديفية لا تنسى في البطولات الكبرى.,1
"يتصدر فريق إنتر ميلان قائمة أغلى الأندية المشاركة فى مسابقة الدوري الإيطالي بالموسم الجارى 2023-2024، وذلك بعد التحديثات الأخيرة فى أسعار اللاعبين.
",1
"تواصل الدوريات الخمس الكبرى ""بيج فايف"" منافساتها وسط حالة من الصراع على المراكز المتقدمة بين الأندية المشاركة مع اقتراب المسابقات من الدخول فى الثلث الأخير.",1
تراجعت القيمة التسويقية للبلجيكى روميلو لوكاكو، مهاجم روما الإيطالى، خلال الفترة الأخيرة وذلك بعد التحديثات فى القيمة التسويقية للاعبين بشهر مارس الجارى.,1
"أصبح الفارق بين جالاتا سراي متصدر جدول ترتيب الدوري التركي ومعه فنربخشة صاحب المركز الثاني مع طرابزون صاحب المركز الثالث أكثر من 30 نقطة فى واقعة نادرة.
",1
تشهد ملاعب العالم اليوم الثلاثاء 19- 3 - 2024 عددا من المباريات فى مختلف المسابقات، يتصدرها مباراة اتحاد الجزائر ضد وفاق سطيف فى الدوري الجزائري.,1
أعلن منتخب تونس انضمام لاعبيه المحترفين، على رأسهم لاعبو الدوري المصري الممتاز، بمعسكر الفريق المقام حاليًا في العاصمة الإدارية..,1
قاد مدرب المنتخب البرازيلي، دوريفال جونيور، المران الأول له مع السيليساو بعد ظهر يوم الاثنين على ملعب مركز تدريب أرسنال بالعاصمة البريطانية لندن..,1
"يتفوق مانشستر سيتي الإنجليزي فى تاريخ مواجهاته أمام ريال مدريد الإسباني ببطولة دوري أبطال أوروبا، وذلك قبل القمة النارية التى تجمعهما فى ربع نهائي نسخة الموسم الجارى.


",1
أصدر نادي ريال مدريد بيانًا رسميًا اتهم فيه حكم مباراة أوساسونا التي أقيمت السبت الماضي في إطار منافسات الجولة التاسعة والعشرين من بطولة الدوري الإسباني.,1
ينتظر عشاق الكرة الإنجليزية مواجهات مثيرة في الدور نصف النهائي من بطولة كأس الاتحاد الإنجليزي، للموسم الحالي 2023- 24، وذلك بعد تأهل مانشستر يونايتد إلى الدور قبل النهائي..,1
أسطورة كروية يفاجئ العالم بشكل قدميه بعد 22 عاما من التألق فى ملاعب العالم، نجح خلالها فى تحقيق كل الألقاب الممكنة على المستوى الفردى ومع الأندية..,1
أعلن الاتحاد البرازيلي لكرة القدم استبعاد النجم المخضرم كاسيميرو لاعب فريق مانشستر يونايتد قبل المباراتين الوديتين أمام إنجلترا وإسبانيا يومي 23 و26 مارس على التوالي..,1
أعلن الاتحاد الفرنسي لكرة القدم، بشكل رسمي، اليوم الإثنين، استبعاد أنطوان جريزمان لاعب أتلتيكو مدريد من قائمة الديوك الفرنسية..,1
"علم ""اليوم السابع"" أن الاتحاد السودانى لكرة القدم بدأ التحرك لإنقاذ أندية دورى الدرجة الأولى، بعد قرار تجميد المسابقة إلى أجل غير مسمى منذ أبريل الماضى..",1
أعلن الاتحاد الأرجنتيني لكرة القدم بشكل رسمي اليوم الإثنين استبعاد الأسطورة ليونيل ميسي من معسكر التانجو في أمريكا..,1
كشفت اللجنة المنظمة لبطولة أولمبياد باريس 2024 التي ستقام الصيف القادم عن تصنيف منتخب مصر الأولمبي المشارك في المنافسات في القرعة التي ستقام بعد غد الأربعاء بالعاصمة الفرنسية..,1
وصلت بعثة منتخب تونس الى القاهرة للمشاركة في بطولة كأس عاصمة مصر الدولية التي ستقام في الفترة من 22 مارس وحتى 26 من الشهر الجاري بمشاركة 4 منتخبات..,1
أعلن الاتحاد الإيطالي استبعاد فرانشيسكو أتشيربي لاعب إنتر ميلان من معسكر منتخب إيطاليا المقرر إقامته في الولايات المتحدة الأمريكية..,1
"أعلن منتخب كرواتيا عن القمصان الأساسية والاحتياطية، المقرر أن يخوض بها منافسات بطولة كأس الأمم الأوروبية ""يورو 2024""..",1
أجرت قناة الرياضية المغربية حوارا مع إبراهيم دياز لاعب ريال مدريد والمنضم حديثا لمنتخب المغرب، شكر خلالها محمد السادس ملك المغرب..,1
أصدر نادي طرابزون سبور التركي بيانا رسميا بشأن أحداث مباراة فنربخشة وطرابزون التي أقيمت أمس، وانتهت بخسارة الفريق بنتيجة 3-2..,1
"كشفت تقارير صحفية نيجيرية عن قيام دومنيك تورنت المساعد السابق للإسباني بيب جوارديولا بالتقدم لوظيفة المدير الفني لمنتخب نيجيريا برفقة 40 مدربًا أجنبيًا.
",1
كشفت تقارير صحفية عن غياب داروين نونيز مهاجم ليفربول عن معسكر منتخب بلاده أوروجواي، بعدما تعرض لإصابة في الخسارة من مانشستر يونايتد.,1
"توفي لاعب كرة القدم يوسف كيرا، الذي يلعب في صفوف فريق سانجاريدي الغيني، بعد تعرضه لنوبة قلبية فى منزله بعد مشاركته فى مباراة في الدوري الغيني.
",1
تعد بطولة دوري أبطال أوروبا الأقوى فى العالم على الإطلاق، نظرا لأنها تضم أقوى أندية العالم، والتي تمتلك فى صفوفها أفضل اللاعبين، وتعد المباريات النهائية لدوري الأبطال أقوى المباريات كل عام,1
أعلنت وزارة الداخلية التركية، في بيان رسمي اليوم الإثنين، اعتقال 12 شخصاً على خلفية أعمال العنف التي شهدتها مباراة طرابوزون سبور وضيفه فنربخشة.,1
"كشفت تقارير صحفية إنجليزية، اليوم الإثنين، أن رابطة الدوري الإنجليزي قررت خصم 4 نقاط من نادي نوتينجهام فورست لخرقه قواعد اللعب المالي النظيف.

",1
"نستعرض لكم طوال شهر رمضان المبارك تقريرًا يوميًا بعنوان ""مدفع الإفطار""، ونستعرض خلاله قصة أجمل الأهداف عبر تاريخ كرة القدم، ، مع انطلاق مدفع الإفطار يوميًا.",1
يتربع المهاجم نيمار دا سيلفا لاعب الهلال السعودي على عرش هدافي منتخب البرازيل متجاوزًا الأسطورة الراحلة بيليه مع السامبا ليكتب نفسه على رأس أساطير التهديف.,1
"نجح فريق باريس سان جيرمان فى تحقيق انتصاره رقم 350 خارج أرضه فى الدوري الفرنسي، بعدما تخطى مونبيلييه الأحد الماضي 6-2، على ملعب ""ستاد دو لا موسون"".",1
