News,State
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو يظهر قافلة مساعدات إنسانية تحمل شعار ""صندوق تحيا مصر""، وادعوا أنه لـ ""وصول المساعدات المصرية لقطاع.",0
تستأنف منافسات كأس الاتحاد الإنجليزى للموسم الحالي 2023-24 بمباريات دور الـ16 والتي تنطلق اليوم، الاثنين، ويسدل الستار عليها مساء بعد غد، الأربعاء.,1
تناقل ناشطون على منصة فيسبوك مقطعاً يدعي ناشروه أنه يظهر اعترافًا من فايزر بأنها نفذت خديعة الحكومة بما يتعلق بلقاح كوفيد-19،,0
"
أكد النائب الدكتور على مهران رئيس لجنة الصحة والسكان بمجلس الشيوخ، أن التحالف الوطني للعمل الأهلي التنموي، يبذل جهودا غير عادية  على المستوى المحلي والإقليمي، وهو ما ظهر بقوة خلال الفترة الماضية",1
بدأت الحلقة التاسعة عشر من مسلسل حق عرب بطولة النجم أحمد العوضي، بضبط عبد ربه - رياض الخولي، لزوجته صباح - وفاء عامر، في بيت عرب - أحمد العوضي..,1
سافر الزوج وترك زوجته وطفليه دون نفقات، حاولت الزوجة التواصل معه ولكنه قام بحظرها على كافة الأرقام الخاصة بها وعائلتها,1
نشرت بعض صفحات التواصل الاجتماعي، تسجيلاً مصوّراً، يُظهِر شجاراً بين شخص يتحدث اللغة التركية، يصرخ ويُلقي أشياءً من شرفة منزل نحو الشارع، خلال شجاره مع من شخص أو عدة أشخاص، وادعت الصفحات أ.,0
: نشرت حسابات وصفحات في مواقع التواصل الاجتماعي الجمعة 3 حزيران/ يونيو 2022، تسجيلاً مصوراً يظهر فيه العشرات من الأشخاص في مظاهرة وسط أحد الشوارع.,0
"كشفت الحلقة العشرون من مسلسل حق عرب بطولة النجم أحمد العوضي، الكثير من الأحداث، حيث ذهب شعوزة مطرب المهرجانات لعبد ربه- رياض الخولي، كي يخبره أن سعيد الجن- علي الشامل، طلب منه أن يغني أغنية عن علاقة صباح- وفاء عامر، بعرب- العوضي..
",1
"زاد الاسباني بيب جوارديولا مدرب فريق مانشستر سيتي من الضغط على ليفربول، من خلال ترشيح فريق المدرب يورجن كلوب للفوز بلقب الدوري الإنجليزي الممتاز هذا الموسم.

",1
"زعمت مواقع إخبارية عربية وأجنبية أن ""وكالة ناسا وظفت رجال دين لتقييم رد فعل البشر عند العثور على حياة جديدة على كواكب أخرى"".",0
تناقل ناشطون على الفيسبوك صورة لوثيقة يدّعي ناشروها أنها تبين بيانًا صادرًا عن القنصلية اليمنية في جدة حول إنجاز معاملات المغتربين اليمنيين في السعودية.,0
هنأت جامعة مصر للمعلوماتية، الرئيس عبدالفتاح السيسي، رئيس جمهورية مصر العربية، بمناسبة مراسم حلف اليمين الدستورية، رئيساً لجمهورية مصر العربية لولاية ثالثة جديدة,1
قال النائب الدكتور علي مهران، رئيس لجنة الصحة والسكان بمجلس الشيوخ، إن كلمة الرئيس عبدالفتاح السيسي خلال احتفالية عيد الأم تأكيد على دعمه للمرأة المصرية ودورها في تربية أجيال المستقبل.,1
شارك الدكتور القس أندريه زكي، رئيس الطائفة الإنجيلية بمصر، اليوم الأربعاء، مع بداية جولته الرعوية لمحافظات صعيد مصر، في حفل رسامة وتنصيب القس فوزي مسعود قسًّا وراعيًا للكنيسة الإنجيلية,1
" ادعت صفحات إخبارية ومستخدمون لمواقع التواصل الاجتماعي أنَّ الممثل كريس روك ""قدم اعتذاراً لويل سميث وزجته وعائلته"".",0
"السباق على لقب الدوري الإنجليزي الموسم الحالي لا يزال على أشده فى صراع مسلسل العتاولة المحتدم بين الثلاثي الكبار ليفربول المتصدر وأرسنال ""الوصيف"" ومانشستر سيتي صاحب المركز الثالث على اللقب.",1
"يتساءل البعض عن دعاء الإفطار فى رمضان، والذى يجب قوله مع سماع أذان المغرب وقبل بدء تناول الإفطار.
",1
" تداول عدد من السوريين في تركيا لقطة شاشة لرسالة نصية زُعم أنها وردت لعدد من السوريين المقيمين في تركيا تبلغهم بإدراجهم ضمن قوائم ""العودة الطوعية"" إلى الشمال السوري.",0
"نشرت قناة ""روسيا اليوم"" الروسية، عبر حسابها الذي يحمل عنوان ""غرفة الأخبار"" على موقع التدوينات القصيرة ""تويتر""، تغريدة نقلت فيها تصريحات من مصادر وصفتها بـ ""العسكرية"" تحدثت خلالها عن ""عملية.",0
تداولت مؤخراً حسابات شخصية وصفحات عامة على مواقع التواصل الاجتماعي تسجيلا مصوراً بطائرة مسيّرة أظهر حرائق امتدت على مساحات واسعة، وتصاعد ألسنة النيران والدخان في المنطقة، في مشهد بدا فيه ح.,0
"""لم ير بعين الدنيا ولكن أنار الله قلبه بالقرآن""، هكذا يمكن وصف الشاب الكفيف عبد الرحيم محمد على الطونابى، من محافظة أسوان ومقيم قرية",1
بعد ساعات من حدوث الزلزال الذي ضرب جنوب تركيا وشمالي سوريا فجر يوم الاثنين 6 شباط/فبراير بدأت تنتشر أخبار وروايات كاذبة على مواقع التواصل الاجتماعي العربية والأجنبية، وهنا عملت منصة (تأكد).,0
تشهد ملاعب العالم اليوم الأحد 7 - 4 - 2024 عددا من المباريات فى مختلف المسابقات، يتصدرها مباراة مانشستر يونايتد ضد ليفربول فى الدوري الإنجليزي.,1
تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي مقطعاً مصوراً ادعت أنه يظهر المغنية سيلين ديون بعد إصابتها بمرض نادر، ويظهر المقطع امرأة مقعدة عانقها ابنها خلال حفل زف.,0
"حرصا على تقديم الخدمات المتكاملة للقراء الكرام، يعرض ""اليوم السابع"" خدمة توفير جميع الأخبار العربية والعالمية على مدار الساعات الماضية، من خلال نشرة شاملة لأهم الأحداث.
",1
"علق الإيطالي كارلو أنشيلوتي مدرب ريال مدريد، على مواجهة لايبزيج غدًا الأربعاء، في إياب دور الـ 16 من دوري الأبطال على ملعب ""سانتياجو برنابيو"".

",1
" نشرت صفحات وحسابات بمواقع التواصل الاجتماعي فيديو، أمس الخميس، بدا وكأنه لبئر ماء في منطقة صحراوية، وزعم ناشرو الفيديو أنه يصور ""بحراً"" يتدفق من باطن صحراء الأنبار في العراق.",0
تناقل ناشطون على مواقع التواصل مقطعًا يظهر اللاعب البرتغالي كريستيانو رونالدو ينطق بالشهادتين، في إشارة إلى اعتناقه دين الإسلام مؤخرًا،,0
"انتشر على صفحات عامة وحساب شخصية بمواقع التواصل الاجتماعي مؤخراً، بيانا صحفياً منسوباً لـ ""الاتحاد العالمي لعلماء المسلمين"" تضمن إدانة الاتحاد لما وصفه البيان بـ ""الاعتداء على رجا.",0
يتداول رواد مواقع التواصل صورة وثيقة ويزعم ناشروها أنها موجودة منذ عام 2020، تحتوي أسماء متحورات فيروس كوفيد-19 وتواريخ إطلاقها، ومن بينها متحور أوميكرون الذي تم الإعلان عنه مؤخرا، في إشارة إلى أن ظهور المتحورات هو خدعة مخطط لها مسبقا،,0
"نشر ""اليوم السابع"" على مدار الساعات القليلة الماضية عددا من الموضوعات الخدمية التى تقدم نصائح طبية تهم كل أفراد الأسرة.

",1
"أعلن ستيفانو بيولي المدير الفني لفريق ميلان التشكيل الرسمي ضد أتالانتا في المباراة التي ستقام في العاشرة الا الربع من مساء اليوم الأحد على ملعب ""سان سيرو"".",1
نشرت حسابات إسرائيلية وأخرى داعمة لإسرائيل، على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو ادعت أنه لتزييف الفلسطينيين مشاهد القتلى والجرحى جراء العدوان الإسرائيلي على قطاع غزة،.,0
تتوقع هيئة الأرصاد الجوية ، أن يشهد اليوم الثلاثاء، طقسا مائلا للدفء نهارا على القاهرة الكبرى والوجه البحرى والسواحل الشمالية، مائلا للحرارة على جنوب سيناء وشمال الصعيد ، حارا على جنوب الصعيد..,1
"تأكد | نوار الشبليبثت شبكة تلفزيون رقمي ومستخدمين لمواقع التواصل الاجتماعي وتطبيقات الدردشة تقريراً مصوراً يدعي أن  ""وزارة الدفاع الروسية ضبطت معامل أمريكية في جورجيا وأوكرانيا.",0
"نشرت مواقع إخبارية ومستخدمون لمواقع التواصل الاجتماعي ادعاء باحتراق سفينة ""فرح ستار"" التي عومت قبل يومين في ميناء بانياس بمدينة طرطوس بحضور رسمي لمسؤولي النظام السوري زعموا أن السفي.",0
"زعمت النائبة التركية المعارضة (إيلاي أكسوي - İlay Aksoy) في تغريدة على حسابها على موقع تويتر يوم الثلاثاء 26 تشرين الأول/ أكتوبر الجاري أن ""شركة أجنحة الشام للطيران السورية الخاصة أ.",0
جاءت زيادة أسعار المواد البترولية  بعد تأجيل لرفعها دوريا منذ نوفمبر الماضي والتي لم تتضمن الزيادة خلاله السولار لارتباطه بتكلفة نقل السلع والمنتجات وسط الازمة الاقتصادية التي كانت تمر بها مصر.,1
مخرج محطة السي إن إن #CNN ينسى أنه على الهواء ويوجه مراسلة الاخبار والمصور على التيلفون بأن يتظاهروا بأنهم تعرضوا لصواريخ حماس عندما يقول لها تلفتي حولك وتظاهري بأنك مذعورة*,0
"جاء  القانون رقم 205 لسنة 2020 فى شأن مكافحة أعمال الإخلال بالامتحانات، لمواجهه الغش فى الامتحانات بحزمة من العقوبات، وذلك لمكافحة الغش فى الامتحانات والقضاء على كل الوسائل التى تساعد على الغش.
",1
يتداول رواد مواقع التواصل الإجتماعي مقطعا من خطاب للرئيس الصيني وتُظهر الترجمة المنسوبة إليه أن الرئيس الصيني أعلن عن قرار لن يقبل بموجبه بيع البضاعة الصينية بغير العملة الوطنية.,0
تداول مستخدمون على مواقع التواصل الاجتماعي صوراً لألعاب مائية وأحواض سباحة ادعوا أنها لافتتاح أول مدينة مائية مغلقة في سوريا.,0
يتناقل ناشطون في مواقع التواصل الاجتماعي صورة يزعمون أنها تظهر الرئيس المصري عبد الفتاح السيسي وهو يراجع كل حلقة من حلقات المسلسل التلفزيوني الاختيار 3 قبل إذاعتها.,0
"محمد العلي | تأكدنشر موقع (تركيا نيوز بالعربي) يوم الأربعاء 28 تموز/يوليو خبراً بعنوان: ""عاجل أنباء عن مقتل ابن عم بشار الأسد داخل مكتبه بدمشق""، مرفقا بصورة تظهر رجلا ممدداً فوق سري.",0
يتناقل رواد مواقع التواصل الاجتماعي صورة مركبة يزعم ناشروها أنها تكشف خداع إرهابي في إندونيسيا تحايل على المارة في الشارع العام من خلال لافتة ذكر فيها أنه مسلم ،,0
"غازل نادى ليفربول نجمه المصري الدولى محمد صلاح، بعد تألق الفرعون وقيادته للريدز إلى فوز كبير على ضيفه سبارتا براج بنتيجة 6-1، في المباراة التي أقيمت بينهما على ملعب ""أنفيلد"" ضمن منافسات إياب دور الستة عشر من بطولة الدوري الأوروبي.

",1
أصدر الدكتور  محمد ضياء زين العابدين رئيس جامعة عين شمس قراراً بقيام الأستاذة الدكتورة أماني أسامة كامل حسن بأعمال عميد كلية الصيدلة.,1
يتداول مستخدمو مواقع التواصل الاجتماعي صورة موجة على البحر يزعمون أنّها تظهر براعة مصور استطاع استغلال اللحظة المناسبة والنادرة على الشاطئ،,0
للعام الثاني على التوالي، يستعد أهالي العمرانية الغربية بمحافظة الجيزة، اليوم الجمعية، لتنظيم مائدة إفطار جماعي، بمشاركة الكبار والشباب والأطفال، تعبيرًا عن فرحتهم بشهر رمضان الكريم.,1
"كشفت تقارير صحفية أن الدولي المصري محمد صلاح لاعب ليفربول ومعه النجم البلجيكي كيفن دي بروين على رأس قائمة مطلوب التعاقد معها من أندية الدوري السعودي خلال الانتقالات الصيفية المقبلة.

",1
"تنشر اليوم السابع فى عددها الصادر غدا، تفاصيل هامة حول العديد من الأحداث الجارية على الساحتين الداخلية والخارجية: مسارات الجمهورية الجديدة فى إفطار الأسرة المصرية
",1
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، خبراً يدعي أن "" إيلون ماسك أعلن زواجه من أول روبوت أنثوي قام بتصنيعه بعد أن صُمم بواسطة الذكاء الاصطناعي، و.",0
أعلن منتخبا تونس وكرواتيا عن التشكيل الرسمي بمبارة تونس ضد كرواتيا، والتي تقام في العاشرة مساء اليوم، السبت، وتذاع عبر قناة أون تايم سبورت..,1
أكد المهندس طارق الملا وزير البترول والثروة المعدنية على دعم جهود التعاون والشراكة القائمة والناجحة بين قطاع البترول وشركائه شل وبتروناس ، ونجاحهم فى إطلاق العمل فى المرحلتين العاشرة والحادية عشر.,1
" لقاء رئيس الاستخبارات السعودي بنظيره السوري في لقاء معلن | ادعاء مضللنشرت قناة تركية حكومية خبراً ادعت خلاله أن ""رئيس الاستخبارات السعودي التقى نظيره السوري في أول لقا.",0
"حقق فريق باير ليفركوزن فوزا ثمينا على مضيفه يونيون برلين بهدف دون مقابل في المباراة التي جمعتهما عصر اليوم، ضمن منافسات الجولة الثامنة والعشرين لمسابقة الدوري الألماني.
",1
"زعمت مواقع إخبارية ومستخدمون لمواقع التواصل الاجتماعي أن ""نادي النصر السعودي وقع مع اللاعب لوكا مودريتش بعد أن حصل النادي على الموافقة من اللاعب لتمثيل صفوف النادي ومن المتوقع في.",0
حقق نادي الزمالك المصري بطولة الدوري المصري الممتاز لكرة القدم لموسم 2021-2022 للمرة 14 في تاريخه،,0
استقرت أسعار العملات اليوم السبت 30 -3-2024 بالبنوك العاملة في مصر أمام الجنيه المصري، وفق أخر تحديثات للبنوك وثبت سعر كل من الدولار أمام الجنيه المصري عند سعر 47.35 جنيه للشراء,1
"قاد سيرجي روبيرتو فريق برشلونة لريمونتادا تاريخية والتفوق على باريس سان جيرمان والتأهل إلي ربع نهائي دوري أبطال أوروبا موسم 2016-2017.

",1
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو يظهر حدوث هزة أرضية خلال حديث شيخ في أحد المساجد، وادعوا أنه لـ""رد فعل الشيخ وهو يلقي محاضره اثناء و.",0
"نظم التحالف الوطني للعمل الأهلي التنموي، إفطارًا جماعيًا بكلية التربية بمحافظة الإسكندرية وتكريم عدد من أيتام من دور الرعاية بالمحافظة..
",1
تداولت بعض المواقع الإعلامية ومواقع التواصل الاجتماعي خبرًا حول وفاة الرئيس الأوكراني فولوديمير زيلينسكي بغارة جوية روسية يوم السبت 11 يونيو 2022،,0
"ينشر ""اليوم السابع"" أسعار أسهم أكبر 5 شركات حققت ارتفاعًا، وأسعار أسهم أكثر 5 شركات انخفاضًا، بالبورصة المصرية في ختام تعاملات اليوم الخميس 28-3-2024.

",1
نوار الشبلي | تأكدادعى مستخدمون على مواقع التواصل الاجتماعي أن السلطات الفرنسية أفرجت عن الرجل الذي صفع الرئيس الفرنسي إيمانويل ماكرون أثناء زيارته لمنطقة دروم جنوب شرق البلاد ف.,0
أعلنت شركة الصرف الصحى بالقاهرة أنه حدث تسرب مواد بترولية إلى نفق الصرف الصحى أدى إلى إشعال حرائق بخمس مواقع تابعة للشركة فى محطتى القلج والخصوص وغرف الاتصال بينهما.,1
"تستمر المجمعات الاستهلاكية التابعة لوزارة التموين والتجارة الداخلية، في طرح كميات كبيرة من الخضروات والفاكهة  والسلع الغذائية واللحوم والدواجن والأسماك.

",1
اهرامات الجيزة تتزين بالعلم الفلسطينيمن مصر “هنا فلسطين” ,0
"أيدت محكمة جنح مستأنف المقطم بمحكمة جنوب القاهرة، اليوم الثلاثاء، حبس المتهمين بسرقة الفنانة ميرهان حسين.

",1
انتشر مقطع فيديو على موقع التواصل الاجتماعي فيسبوك يذكر ادعاءاتٍ تتعلّق بلقاح فيروس كورونا، فما حقيقة هذه الادعاءات؟,0
"حرصا على تقديم الخدمات المتكاملة للقراء الكرام، يعرض ""اليوم السابع"" خدمة توفير جميع الأخبار العربية والعالمية على مدار الساعات الماضية، من خلال نشرة شاملة لأهم الأحداث.
",1
"أكدت وزارة المالية، على استمرار الخصم بكامل مستحقات المعلمين المساعدين المتعاقدين الجدد، على بند (3/10) مكافأة التدريس، فيما عد المزايا التأمينية يتم الخصم على البند المختص..
",1
ما أن تحل ليالي شهر رمضان المبارك، وينتشر الشباب والأسر والعائلات للإستمتاع بالسهرات الرمضانية والسحور في قلب الشوارع وهى العادة التي تعتبر بهجة الشهر الكريم بالسهر في أجواء روحانية ومبهجة,1
قال الدكتور سلامة داوود رئيس جامعة الأزهر الشريف، لم يبق من رمضان إلا الثلث الأخير، وإن الليلة هي أولى الليالي الوترية من العشر الأواخر، وإذا كان العلماء,1
تداولت صفحات عامة ومستخدمون لمواقع التواصل الاجتماعي مؤخراً ادعاء يزعم أن الحكومة العراقية ألغت اعترافها بكافة الجامعات السورية الحكومية والخاصة، واستند ناشرو  على صورة لإعلان يحمل.,0
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي مقطع فيديو ادعوا أنه لـ""دماءاً في شوارع تل أبيب بعد حادث دهس واشتباكات أخرى في المدينة""، مؤخراً.",0
كشف الدكتور خالد ابو شادى وكيل وزارة الزراعة بمحافظة الغربية، عن بدء موسم حصاد بعض المحاصيل الشتوية أهمها محصول البنجر والكتان، وبنهاية شهر إبريل سيتم البدء فى حصاد محصول القمح..,1
أكد باسل رحمي الرئيس التنفيذي لجهاز تنمية المشروعات حرص الجهاز على تفعيل كافة خدماته لتمكين صاحبات المشروعات الصغيرة ومتناهية ,1
وقعت مصـــــرللطــــيران لتفعيل وتطوير وتحسين طرق التوزيع لحجوزات الرحلات الجوية وذلك في ضوء توجه مصرللطيران نحو التوسع في تغطية الأسواق العالمية بأحدث طرق التوزيع للوصول لأسواق جديدة وزيادة كفاءة الحجز.,1
"نشر موقع (ليبانون ديبايت) يوم السبت ١١ تموز الجاري، خبراً بعنوان ""في البقاع.",0
يلجأ بعض السماسرة لبيع تذاكر القطارات فى السوق السوداء مستغلال فترة عيد الفطر للتربح بدون وجه حق، وهو ما يعاقب عليه القانون.,1
انتشر بين رواد ومستخدمي مواقع التواصل الاجتماعي مقطع فيديو يدعي ناشروه أنه يظهر الرئيس الروسي فلاديمير بوتين وهو يغني في برنامج مواهب الغناء The Voice .,0
أكد المبعوث الخاص للرئيس الروسى إلى الشرق الأوسط وأفريقيا، نائب وزير الخارجية الروسى، ميخائيل بوجدانوف، أن مصر واحدة من الشركاء الرئيسيين لروسيا الاتحادية ,1
تزامنًا مع انطلاق بطولة كأس العالم لكرة القدم في قطر يوم الأحد 20 نوفمبر 2022،,0
"أكد النائب نادر يوسف نسيم وكيل اللجنة الدينية بمجلس الشيوخ، أن القمة المصرية الأوروبية التي استضافتها القاهرة، حققت أهدافها تماما سواء في ترفيع العلاقات بين الجانبين للمستوى الاستراتيجي،
",1
"قال السفيرة سها الجندي وزيرة الدولة للهجرة وشؤون المصريين في الخارج، إن جميع الشكاوى التي تتلقاها وزارة الهجرة الممثلة كل مصري في الخارج، نبحث فيها ونضع لها الحلول.
",1
"أعلن كارلو أنشيلوتي مدرب فريق ريال مدريد الإسباني، عن جاهزية نجم الفريق الإنجليزي جود بيلينجهام، لمباراة فالنسيا غدا التي تقام في تمام العاشرة مساء السبت، على ملعب ""ميستايا""",1
"نشرت حسابات وصفحات في مواقع التواصل الاجتماعي ادعاء، خلال الأيام القليلة الماضية من شهر حزيران 2022، نُسب فيه تصريح للرئيس الألماني يقترح إعادة تفعيل ""الخدمة الإلزامية"" أو ""التجني.",0
"تداولت مواقع إخبارية وصفحات عامة على مواقع التواصل الاجتماعي، حديثاً، ادعاء يزعم أن ""الصحفي الإماراتي حمد المزروعي، المقرب من محمد بن زايد، يطالب السعودية بدفع تعويضات ليهود خيبر.",0
أحالت جهات التحقيق المختصة بالجيزة المتهمين بإطلاق النار فى شارع الهرم لفرض السيطرة على أصحاب المحلات..,1
أعلن الاتحاد الإيطالي استبعاد فرانشيسكو أتشيربي لاعب إنتر ميلان من معسكر منتخب إيطاليا المقرر إقامته في الولايات المتحدة الأمريكية..,1
ننشر سعر الريال القطرى أمام الجنيه اليوم الجمعة 22-3-2024، بالبنوك المصرية، والذي سجل فى البنك الأهلي المصري سعر 11.83 جنيه للشراء، و12.81 جنيه للبيع..,1
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو ادعوا أنه لـ ""إلقاء السيارات من أعلى في فرنسا"" متهمين المشاركون بالاحتجاجات التي تشهدها فرنسا مؤخراً.",0
"نشرت مواقع إخبارية موالية لنظام بشار الأسد اليوم، خبراً بعنوان ""لأول مرة .",0
جاءت توجيهات الرئيس عبد الفتاح السيسي، بتخصيص 10 مليارات جنيه لكل من صندوقي تنمية الأسرة وكبار السن، باحتفالية يوم المرأة المصرية لتؤكد وضعه,1
محمد العلي | تأكدنشرت صفحات وحسابات منحازة للنظام السوري صورة تظهر يد شخص يرتدي زيا عسكريا ويحمل قطعاً ذهبية يحيط بها التراب أخرجها من داخل صندوق، مرفقة بإعلان العثور عليها في ريف ط.,0
نشرت مجموعات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي أمس، خبراً قالوا فيه إن أكثر من 3 ملايين شخص خرجوا في أندونيسيا بمظاهرة للوقوف مع منطقة إدلب السورية.,0
"كشفت تقارير صحفية إسبانية اليوم السبت، أن المدرب الفرنسي زين الدين زيدان سيعود إلى سانتياجو برنابيو معقل ريال مدريد للمشاركة في مباراة خيرية.

",1
تناقل ناشطون على مواقع التواصل مقطعًا يدعون أنه يظهر نوعًا من الفطر يسمى “الفطر البركاني”،,0
"نشرت وسائل إعلام سوريّة زعماً بأن وزير الخارجية الروسي سيرغي لافروف قال إنه ""لا يمكن تنظيم انتخابات في سوريا قبل التوصل إلى دستور جديد"".",0
يتناقل رواد مواقع التواصل الاجتماعي صورة تظهر مجموعة من الجسور المعلقة والممرات التي تخترق الأهرام ، ويزعم ناشروها أنها تعود لمشروع تطوير هضبة الأهرام في مصر .,0
"رصد موقع ""برلماني""، المتخصص في الشأن التشريعى والنيابى، في تقرير له تحت عنوان: ""بالتواريخ والأرقام.. القسم الرئاسى لليمين الدستورية من العصر الملكى لـ""الجمهورى"" لجميع زعماء مصر"".",1
أراد الكاتب الساخر أحمد رجب أن يسخر من مسرح اللامعقول، فكتب كلاما فارغا «حسب وصفه» على شكل تمثيلية سماها «الهواء الأسود»، وكادت مجلة الكواكب أن تنشرها على سبيل التسلية.,1
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي مقطع فيديو ادعوا أنه لـ ""سائح كويتي فارق الحياة بسبب إستمرار ضربه من قبل الأتراك وهو يسير مع عائلته في ميدان طرابزون.",0
تداولت حسابات شخصية وصفحات إخبارية موالية لنظام الأسد، على مواقع التواصل الاجتماعي اليوم، تسجيلاً مصوراً يظهر عدداً من الأطفال بدوا كأنهم يمثلون السقوط على الأرض والاختناق، وظهر خلال التسج.,0
"تلقّى فريق اتحاد جدة السعودى مع مدرّبه الأرجنتينى مارسيلو جاياردو هذا الموسم ضِعفَ عدد الخسائر التى تسببت فى إقالة المدرب البرتغالى نونو سانتو.
",1
" ادّعت صفحات إخبارية منحازة للنظام السوري بأن متحدث الرئاسة التركية إبراهيم قالن تحدث عن ""بقاء رئيس النظام السوري في السلطة وعجز تركيا عن مواجهة الجيش السوري الذي بات يتمتع ب.",0
كشف الإيطالي كارلو أنشيلوتي، المدير الفنى لفريق ريال مدريد، عن جاهزية لاعبيه لخوض المواجهة المرتقبة أمام ضيفه فريق أتلتيك بيلباو، مؤكدا أن مدافعه البرازيلي إيدير ميليتاو,1
على مشارف نهاية السنة الميلادية الحالية، انتشرت في مواقع التواصل الاجتماعي صورة شجرة عيد ميلاد ضخمة في إحدى الساحات العمومية، ويدعي ناشروها أنها تظهر أكبر شجرة “كريسماس” لعام 2022 بميدان التحرير في مصر.,0
"يحل برشلونة ضيفا ثقيلا على نظيره باريس سان جيرمان الفرنسي، في المواجهة المرتقبة المقرر إقامتها على ملعب ""حديقة الأمراء""، ضمن منافسات ذهاب الدور ربع النهائي لمسابقة دوري أبطال أوروبا.",1
انتشر على صفحات ومجموعات عامة وحسابات على مواقع التواصل الاجتماعي، صورة باللونين الأبيض والأسود لرجل يحمل بيده جرادة ضخمة الحجم إضافة إلى بندقية حربية، وزعم ناشروها أنها حقيقة.,0
تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو ادعوا أنه لحريق في فرنسا عقب مقتل الشاب الجزائري، مؤخراً.,0
"تداولت مواقع إخبارية، وصفحات على منصات التواصل الاجتماعي أبرزها قناة ""روناهي"" الداعمة لـ(حزب الاتحاد الديمقراطي)، مؤخراً خبراً، حول طباعة العلم التركي على الكتب المدرسية في مدينة عفرين.",0
 نشرت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي فجر يوم الأحد 24 نيسان/أبريل الجاري خبراً عاجلاً زعم وجود مسودة اتفاق بين تركيا وروسيا تنص على انسحاب النظام السوري.,0
يتداول رواد مواقع التواصل مقطعًا يزعمون أنه يظهر محتجين يهتفون باسم صدام حسين خلال تظاهرة أمام السفارة التركية مؤخرا،,0
"يأتي القانون رقم 10 لسنة 2018 بشأن حقوق الأشخاص ذوى الإعاقة، في إطار ما وضعته الدولة من أولوية لدعم ""ذوي الهمم، لبتضمن بشكل غير مسبوق الكثير",1
يتداول رواد مواقع التواصل مقطعًا يزعمون أنه يظهر لحظة تدمير مستودع للأسلحة الأوكرانية بواسطة صاروخ كينجال الروسي،,0
نشر موقع وكالة إيرنا الإيرانية وموقع يديعوت أحرونوت الإسرائيلي صوراً لشخصين بهيئات مختلفة دوّن أسفلها كلمات باللغة الروسية، وزعموا أن وسائل إعلام روسية نشرتها لأفراد الخلية ا.,0
"نجحت الداخلية في ضبط سيدتين لقيامهما بممارسة الأعمال المنافية للآداب والترويج لنشاطهما الإجرامى عبر تطبيق ""تيك توك"" فى إطار جهود أجهزة وزارة الداخلية لمواجهة الجريمة بشتى صورها..",1
أوردت صفحة (الحدث اليمني) يوم الجمعة 12 كانون الثاني/ يناير، مقطعاً مصوراً خلال تغطيتها الإخبارية لقصف مواقع في اليمن، وزعمت أن هذه المشاهد تظهر ضربات جديدة طالت أهداف حوثية.,0
"تحددت أطراف نهائي مباريات الملحق المؤهل لبطولة كأس أمم أوروبا ""يورو 2024""، مع ختام منافسات نصف النهائي، والتي أقيمت مساء الخميس",1
انتشرت على موقع التواصل الاجتماعي فيسبوك صورة يزعم ناشروها أنها تعود إلى حافلة في مدينة لندن عاصمة المملكة المتحدة،,0
"تداول مستخدمون لمواقع التواصل الاجتماعي الجمعة 25 شباط/فبراير تسجيلاً مصوراً ادّعوا أنّه يظهر ""جنوداً أوكرانيين يودعون زوجاتهم قبل ذهابهم للمشاركة في الحرب"" في إشارة إلى الجنود الأو.",0
انتشر على مواقع التواصل الاجتماعي ادعاء يزعم ناشروه أن الحكم الغامبي “بكاري جاساما” هو حكم مباراة نهائي دوري أبطال افريقيا المقامة في المغرب بين نادي الأهلي ونادي الوداد المغربي.,0
"لقى سائق مصرعه، اليوم السبت، في حادث انقلاب سيارة نقل ثقيل واشتعال النيران بمقدمتها، في مدخل أبوشوشة على الطريق الصحراوي الغربي.

",1
نفى ناشطون سوريون معارضون، تصريحات منسوبة للرئيس التركي رجب طيب أردوغان أفادت بأن الطيران الروسي سيقدم الدعم الجوي لقوات الجيش السوري الحر خلال عملية إدلب.,0
تداول مستخدمون على مواقع التواصل الاجتماعي ومواقع إخبارية أمس الخميس 14 كانون الثاني/يناير، ادعاءً بأن قناة الجزيرة أقالت رسمياً الكاتب عزمي بشارة من إدارتها.,0
تواجد الدولي المصرى عمر مرموش، لاعب آينتراخت فرانكفورت الألمانى، فى التشكيل الأساسى لفريقه أمام بوروسيا دورتموند.,1
